"age","education","years_experience","gender","sex","race","ethnicity","pregnancy","department","position_level","market_rate_salary","negotiated_salary","is_anomaly"
22,"Master",3.1,"Male","Male","Asian","Hispanic or Latino",FALSE,"Finance/Accounting","Entry",70000,72500,FALSE
64,"Bachelor",15.3,"Male","Male","Asian","Hispanic or Latino",FALSE,"Software","Mid",99500,111500,FALSE
55,"Master",30.9,"Did not disclose","Female","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Sales","Director",148300,147600,FALSE
44,"Bachelor",15.5,"Female","Female","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Marketing","Executive",162200,157100,FALSE
63,"Master",15.9,"Male","Male","Black or African American","Not Hispanic or Latino",FALSE,"Software","Entry",86000,90000,FALSE
59,"PhD",27,"Male","Male","Black or African American","Not Hispanic or Latino",FALSE,"Marketing","Entry",107200,111800,FALSE
57,"Master",3.8,"Female","Female","Asian","Not Hispanic or Latino",TRUE,"Software","Executive",166600,169000,FALSE
33,"Master",7.4,"Female","Female","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Marketing","Director",128400,117200,FALSE
27,"PhD",6.9,"Female","Male","Black or African American","Hispanic or Latino",FALSE,"HR","Executive",176500,182600,FALSE
38,"Bachelor",13.6,"Male","Male","Asian","Hispanic or Latino",FALSE,"Sales","Director",117600,128100,FALSE
22,"Bachelor",0.7,"Male","Male","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Finance/Accounting","Executive",146200,154500,FALSE
64,"Bachelor",17.5,"Female","Female","White","Not Hispanic or Latino",FALSE,"Finance/Accounting","Mid",91800,92100,FALSE
41,"Bachelor",4.3,"Male","Male","Asian","Not Hispanic or Latino",FALSE,"Administrative","Mid",75200,80000,FALSE
47,"Bachelor",24.8,"Male","Male","White","Not Hispanic or Latino",FALSE,"HR","Director",136300,157500,FALSE
40,"Bachelor",5.4,"Female","Female","White","Hispanic or Latino",FALSE,"Administrative","Entry",54200,55800,FALSE
58,"Bachelor",38.3,"Male","Male","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Finance/Accounting","Director",150100,146800,FALSE
24,"Bachelor",1.1,"Male","Male","Black or African American","Hispanic or Latino",FALSE,"Finance/Accounting","Mid",67300,65000,FALSE
40,"Master",2.5,"Did not disclose","Female","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Administrative","Mid",82900,78200,FALSE
41,"Bachelor",21.9,"Female","Female","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Finance/Accounting","Director",130300,117300,FALSE
52,"Master",32.4,"Female","Female","Black or African American","Not Hispanic or Latino",FALSE,"Administrative","Executive",202200,204400,FALSE
35,"PhD",12.4,"Female","Female","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Sales","Entry",90700,80700,FALSE
55,"Bachelor",2,"Female","Female","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"HR","Director",112800,105700,FALSE
54,"Bachelor",22.8,"Male","Male","Asian","Not Hispanic or Latino",FALSE,"Finance/Accounting","Mid",100900,111400,FALSE
43,"Bachelor",16.7,"Male","Male","Black or African American","Hispanic or Latino",FALSE,"HR","Entry",60900,62600,FALSE
28,"Master",2.8,"Female","Female","Asian","Hispanic or Latino",FALSE,"Software","Entry",65800,61300,FALSE
59,"Bachelor",40.3,"Male","Male","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"HR","Director",155900,163200,FALSE
65,"PhD",40.1,"Female","Female","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Software","Director",179800,179000,FALSE
64,"Bachelor",18.5,"Female","Female","Asian","Not Hispanic or Latino",FALSE,"Administrative","Entry",82000,82200,FALSE
31,"Bachelor",2,"Male","Male","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Marketing","Director",96700,100900,FALSE
51,"Master",13,"Male","Male","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Administrative","Director",134000,138300,FALSE
46,"Master",11.7,"Male","Male","Asian","Hispanic or Latino",FALSE,"Sales","Executive",177400,209900,FALSE
31,"Master",11.2,"Male","Female","Black or African American","Hispanic or Latino",FALSE,"Marketing","Entry",80600,82500,FALSE
51,"Bachelor",28.5,"Female","Female","Asian","Hispanic or Latino",FALSE,"HR","Executive",196700,203800,FALSE
48,"PhD",3.3,"Male","Male","Black or African American","Not Hispanic or Latino",FALSE,"Finance/Accounting","Mid",110200,117400,FALSE
40,"PhD",3.9,"Male","Male","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"HR","Entry",79800,79100,FALSE
63,"Bachelor",12.8,"Male","Male","Asian","Hispanic or Latino",FALSE,"Sales","Director",125900,64500,TRUE
30,"Master",6.2,"Female","Female","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"Administrative","Director",129300,124700,FALSE
43,"PhD",10.2,"Female","Female","White","Not Hispanic or Latino",FALSE,"Marketing","Director",138200,96300,TRUE
48,"Master",6.6,"Female","Female","White","Hispanic or Latino",FALSE,"Administrative","Entry",70100,71300,FALSE
29,"Master",6.6,"Male","Male","Asian","Not Hispanic or Latino",FALSE,"Administrative","Entry",61300,64400,FALSE
40,"Bachelor",7.7,"Did not disclose","Male","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Administrative","Director",106100,105100,FALSE
28,"Bachelor",0.5,"Male","Male","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Administrative","Mid",67200,106000,TRUE
47,"Bachelor",13.9,"Male","Male","Asian","Not Hispanic or Latino",FALSE,"Software","Entry",60900,63000,FALSE
37,"Bachelor",6.8,"Female","Female","Asian","Not Hispanic or Latino",FALSE,"Marketing","Director",111500,113600,FALSE
29,"Bachelor",4.7,"Female","Female","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Marketing","Entry",60800,54500,FALSE
44,"Bachelor",20.4,"Male","Male","White","Not Hispanic or Latino",FALSE,"Software","Entry",69500,77900,FALSE
42,"Bachelor",20,"Female","Female","Black or African American","Not Hispanic or Latino",FALSE,"Sales","Mid",86700,82700,FALSE
37,"Bachelor",10.7,"Male","Male","White","Hispanic or Latino",FALSE,"HR","Executive",162100,185600,FALSE
52,"Master",25,"Female","Female","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"HR","Director",142700,141700,FALSE
50,"Bachelor",11.9,"Female","Female","White","Not Hispanic or Latino",FALSE,"Software","Director",112500,116600,FALSE
64,"Bachelor",36.5,"Female","Female","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"HR","Director",150700,137800,FALSE
48,"Bachelor",17.2,"Male","Male","Asian","Not Hispanic or Latino",FALSE,"Software","Mid",99600,112800,FALSE
31,"Bachelor",10.4,"Female","Female","Black or African American","Not Hispanic or Latino",FALSE,"Marketing","Mid",77700,71600,FALSE
41,"Bachelor",3.9,"Female","Female","Black or African American","Hispanic or Latino",FALSE,"Sales","Entry",52800,48300,FALSE
39,"Bachelor",19.1,"Male","Male","Black or African American","Hispanic or Latino",FALSE,"Administrative","Director",126800,130400,FALSE
37,"Bachelor",8.3,"Male","Male","Black or African American","Not Hispanic or Latino",FALSE,"Administrative","Entry",60800,60700,FALSE
29,"Bachelor",6.5,"Female","Female","Black or African American","Not Hispanic or Latino",FALSE,"Sales","Director",104900,96200,FALSE
42,"Bachelor",2.5,"Female","Female","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Sales","Mid",74700,73100,FALSE
58,"Bachelor",29.7,"Male","Male","White","Hispanic or Latino",FALSE,"Sales","Executive",189800,224700,FALSE
44,"Master",24.3,"Male","Male","Black or African American","Not Hispanic or Latino",FALSE,"Administrative","Director",149000,154000,FALSE
23,"Master",1.8,"Male","Male","Asian","Hispanic or Latino",FALSE,"Sales","Director",110200,114800,FALSE
54,"Master",22.6,"Female","Female","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Finance/Accounting","Entry",87500,79900,FALSE
49,"Master",14.1,"Female","Female","White","Not Hispanic or Latino",FALSE,"Finance/Accounting","Entry",79100,73700,FALSE
52,"Master",19.7,"Male","Male","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Sales","Entry",83900,81200,FALSE
49,"PhD",21.8,"Male","Male","Asian","Hispanic or Latino",FALSE,"Administrative","Mid",136600,140500,FALSE
63,"Master",0.9,"Male","Male","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Administrative","Entry",83000,79300,FALSE
30,"Bachelor",4.4,"Female","Female","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"HR","Mid",75800,72800,FALSE
54,"Bachelor",4.1,"Male","Male","White","Not Hispanic or Latino",FALSE,"Sales","Mid",74000,83500,FALSE
38,"Master",7.1,"Female","Female","Asian","Hispanic or Latino",FALSE,"Administrative","Mid",97600,101900,FALSE
27,"PhD",4.6,"Male","Male","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"Finance/Accounting","Director",128700,125100,FALSE
33,"Bachelor",9.1,"Female","Female","Black or African American","Hispanic or Latino",TRUE,"Administrative","Director",108100,102300,FALSE
40,"Bachelor",7.3,"Female","Female","Asian","Not Hispanic or Latino",FALSE,"Administrative","Mid",76500,76900,FALSE
54,"Master",33.8,"Male","Male","Black or African American","Hispanic or Latino",FALSE,"Finance/Accounting","Mid",132200,136100,FALSE
32,"Bachelor",10.9,"Female","Female","Asian","Not Hispanic or Latino",FALSE,"Finance/Accounting","Executive",152800,157900,FALSE
49,"Master",2.5,"Male","Male","Black or African American","Hispanic or Latino",FALSE,"Marketing","Mid",81000,82600,FALSE
48,"Master",25.5,"Female","Female","Black or African American","Hispanic or Latino",FALSE,"Software","Entry",91900,80400,FALSE
37,"Master",6.1,"Male","Male","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Sales","Director",122000,128600,FALSE
35,"Master",2.3,"Male","Male","White","Not Hispanic or Latino",FALSE,"Finance/Accounting","Director",120600,132100,FALSE
44,"Master",16.9,"Did not disclose","Female","White","Hispanic or Latino",FALSE,"Finance/Accounting","Entry",90700,90800,FALSE
58,"Bachelor",16.9,"Male","Male","Black or African American","Not Hispanic or Latino",FALSE,"Software","Executive",172700,190400,FALSE
61,"Bachelor",26.9,"Female","Male","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Software","Director",132600,125100,FALSE
40,"Bachelor",21.3,"Male","Male","Asian","Not Hispanic or Latino",FALSE,"HR","Entry",77500,82900,FALSE
65,"Master",3.7,"Female","Female","White","Not Hispanic or Latino",FALSE,"Software","Executive",174700,187500,FALSE
28,"Master",7.5,"Male","Male","Asian","Hispanic or Latino",FALSE,"Administrative","Mid",87700,90800,FALSE
54,"PhD",8.3,"Male","Male","American Indian or Alaska Native","Hispanic or Latino",FALSE,"HR","Mid",106300,109300,FALSE
45,"Master",22.6,"Female","Female","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Finance/Accounting","Director",143000,88700,TRUE
36,"Bachelor",2.4,"Male","Male","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Finance/Accounting","Entry",59800,58600,FALSE
29,"Master",2.3,"Female","Female","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Sales","Entry",64700,60800,FALSE
27,"Master",4.3,"Male","Male","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Marketing","Mid",91100,87600,FALSE
64,"Master",38.6,"Female","Female","White","Not Hispanic or Latino",FALSE,"HR","Executive",204300,217400,FALSE
55,"Bachelor",33.5,"Female","Female","American Indian or Alaska Native","Not Hispanic or Latino",TRUE,"Administrative","Director",152100,141300,FALSE
54,"Bachelor",1.7,"Female","Male","Asian","Not Hispanic or Latino",FALSE,"Marketing","Entry",50300,50000,FALSE
51,"Bachelor",16.5,"Female","Female","Asian","Not Hispanic or Latino",FALSE,"Administrative","Mid",94100,99100,FALSE
58,"PhD",15.2,"Did not disclose","Male","White","Hispanic or Latino",FALSE,"Finance/Accounting","Director",146600,151700,FALSE
58,"Master",16.6,"Female","Female","American Indian or Alaska Native","Not Hispanic or Latino",FALSE,"Software","Director",136400,133400,FALSE
64,"Master",12.6,"Male","Male","White","Not Hispanic or Latino",FALSE,"Administrative","Director",130800,139900,FALSE
48,"Master",29.6,"Male","Male","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Finance/Accounting","Director",156500,156700,FALSE
48,"Bachelor",27.7,"Female","Female","Asian","Hispanic or Latino",FALSE,"Software","Mid",105900,99900,FALSE
38,"Bachelor",5.4,"Male","Male","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Finance/Accounting","Mid",73800,77500,FALSE
38,"Bachelor",7.3,"Male","Male","Black or African American","Hispanic or Latino",FALSE,"Software","Entry",72600,69300,FALSE
47,"Bachelor",15.8,"Male","Male","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Software","Director",125700,121500,FALSE
51,"Master",11.6,"Female","Female","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Administrative","Mid",103100,97700,FALSE
48,"Master",11.1,"Male","Male","White","Hispanic or Latino",FALSE,"Finance/Accounting","Mid",92200,99600,FALSE
40,"Master",5.1,"Female","Female","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Sales","Director",124500,119500,FALSE
34,"Bachelor",2.9,"Male","Male","Black or African American","Not Hispanic or Latino",FALSE,"Finance/Accounting","Director",109600,114600,FALSE
39,"Master",11.3,"Male","Male","Black or African American","Hispanic or Latino",FALSE,"Finance/Accounting","Entry",75500,76100,FALSE
31,"PhD",9.5,"Male","Male","Asian","Not Hispanic or Latino",FALSE,"Software","Executive",173600,188300,FALSE
24,"Bachelor",4.2,"Male","Male","Asian","Hispanic or Latino",FALSE,"HR","Mid",80400,81900,FALSE
49,"Bachelor",9.3,"Female","Female","American Indian or Alaska Native","Hispanic or Latino",FALSE,"Marketing","Entry",73300,64800,FALSE
42,"Bachelor",1.4,"Female","Female","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"Administrative","Mid",74700,69300,FALSE
31,"PhD",10.4,"Female","Female","Black or African American","Hispanic or Latino",FALSE,"Finance/Accounting","Entry",83500,77600,FALSE
54,"PhD",16.3,"Female","Female","White","Not Hispanic or Latino",FALSE,"Sales","Mid",120500,121700,FALSE
32,"Bachelor",4.8,"Male","Male","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Administrative","Entry",62800,61300,FALSE
34,"Bachelor",15,"Male","Male","American Indian or Alaska Native","Hispanic or Latino",FALSE,"HR","Entry",62200,58800,FALSE
28,"Bachelor",4.4,"Male","Male","White","Not Hispanic or Latino",FALSE,"HR","Entry",57100,61200,FALSE
61,"Master",14.1,"Female","Female","Asian","Hispanic or Latino",FALSE,"Finance/Accounting","Executive",172200,188200,FALSE
57,"PhD",8.1,"Female","Female","Asian","Not Hispanic or Latino",FALSE,"Sales","Executive",181500,189100,FALSE
35,"Master",3.3,"Male","Male","White","Not Hispanic or Latino",FALSE,"Finance/Accounting","Director",109200,114700,FALSE
26,"Bachelor",3,"Male","Male","Asian","Not Hispanic or Latino",FALSE,"HR","Entry",51900,54300,FALSE
41,"Master",16.7,"Did not disclose","Female","White","Not Hispanic or Latino",FALSE,"Sales","Executive",175400,196200,FALSE
44,"PhD",16.8,"Male","Male","Asian","Hispanic or Latino",FALSE,"HR","Entry",90700,99200,FALSE
40,"Master",16,"Male","Male","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"HR","Executive",174700,179700,FALSE
24,"Bachelor",0.1,"Female","Female","Native Hawaiian or Pacific Islander","Not Hispanic or Latino",FALSE,"Sales","Entry",44200,41900,FALSE
23,"Bachelor",0.4,"Did not disclose","Male","White","Hispanic or Latino",FALSE,"Marketing","Entry",46200,47600,FALSE
59,"Bachelor",6.5,"Female","Female","White","Not Hispanic or Latino",FALSE,"Software","Entry",69900,71900,FALSE
60,"Master",40.2,"Male","Male","Asian","Hispanic or Latino",FALSE,"HR","Mid",143500,161400,FALSE
31,"Bachelor",8,"Female","Female","Native Hawaiian or Pacific Islander","Hispanic or Latino",FALSE,"HR","Mid",78900,74900,FALSE
